;DATE;WEEK_DAY;MONTH;TIME;ASS_ASSIGNMENT;ASS_ID;CSPL_RECEIVED_CALLS;CSPL_CALLS
1244433;(1260, 323, 18, 11, 2012);0;11;1260;Téléphonie;35;5;5
1244468;(1290, 323, 18, 11, 2012);0;11;1290;Téléphonie;35;7;7
1244503;(1320, 323, 18, 11, 2012);0;11;1320;Téléphonie;35;5;5
1244537;(1350, 323, 18, 11, 2012);0;11;1350;Téléphonie;35;4;4
1244571;(1380, 323, 18, 11, 2012);0;11;1380;Téléphonie;35;3;3
1244604;(1410, 323, 18, 11, 2012);0;11;1410;Téléphonie;35;0;0
1244637;(0, 324, 19, 11, 2012);1;11;0;Téléphonie;35;0;0
1244668;(30, 324, 19, 11, 2012);1;11;30;Téléphonie;35;5;5
1244699;(60, 324, 19, 11, 2012);1;11;60;Téléphonie;35;1;1
1244730;(90, 324, 19, 11, 2012);1;11;90;Téléphonie;35;0;0
1244761;(120, 324, 19, 11, 2012);1;11;120;Téléphonie;35;1;1
1244792;(150, 324, 19, 11, 2012);1;11;150;Téléphonie;35;2;2
1244823;(180, 324, 19, 11, 2012);1;11;180;Téléphonie;35;2;2
1244854;(210, 324, 19, 11, 2012);1;11;210;Téléphonie;35;2;2
1244885;(240, 324, 19, 11, 2012);1;11;240;Téléphonie;35;1;1
1244916;(270, 324, 19, 11, 2012);1;11;270;Téléphonie;35;3;3
1244947;(300, 324, 19, 11, 2012);1;11;300;Téléphonie;35;1;1
1244978;(330, 324, 19, 11, 2012);1;11;330;Téléphonie;35;4;4
1245009;(360, 324, 19, 11, 2012);1;11;360;Téléphonie;35;2;2
1245041;(390, 324, 19, 11, 2012);1;11;390;Téléphonie;35;7;7
1245077;(420, 324, 19, 11, 2012);1;11;420;Téléphonie;35;12;12
1245121;(450, 324, 19, 11, 2012);1;11;450;Téléphonie;35;32;32
1245168;(480, 324, 19, 11, 2012);1;11;480;Téléphonie;35;63;65
1245217;(510, 324, 19, 11, 2012);1;11;510;Téléphonie;35;87;89
1245267;(540, 324, 19, 11, 2012);1;11;540;Téléphonie;35;179;183
1245317;(570, 324, 19, 11, 2012);1;11;570;Téléphonie;35;153;155
1245368;(600, 324, 19, 11, 2012);1;11;600;Téléphonie;35;186;186
1245419;(630, 324, 19, 11, 2012);1;11;630;Téléphonie;35;177;178
1245469;(660, 324, 19, 11, 2012);1;11;660;Téléphonie;35;144;145
1245519;(690, 324, 19, 11, 2012);1;11;690;Téléphonie;35;143;146
1245569;(720, 324, 19, 11, 2012);1;11;720;Téléphonie;35;107;107
1245619;(750, 324, 19, 11, 2012);1;11;750;Téléphonie;35;99;99
1245670;(780, 324, 19, 11, 2012);1;11;780;Téléphonie;35;97;99
1245720;(810, 324, 19, 11, 2012);1;11;810;Téléphonie;35;97;97
1245770;(840, 324, 19, 11, 2012);1;11;840;Téléphonie;35;123;124
1245820;(870, 324, 19, 11, 2012);1;11;870;Téléphonie;35;109;110
1245870;(900, 324, 19, 11, 2012);1;11;900;Téléphonie;35;117;117
1245920;(930, 324, 19, 11, 2012);1;11;930;Téléphonie;35;104;104
1245970;(960, 324, 19, 11, 2012);1;11;960;Téléphonie;35;101;101
1246020;(990, 324, 19, 11, 2012);1;11;990;Téléphonie;35;90;91
1246067;(1020, 324, 19, 11, 2012);1;11;1020;Téléphonie;35;75;75
1246112;(1050, 324, 19, 11, 2012);1;11;1050;Téléphonie;35;55;55
1246155;(1080, 324, 19, 11, 2012);1;11;1080;Téléphonie;35;54;54
1246198;(1110, 324, 19, 11, 2012);1;11;1110;Téléphonie;35;59;59
1246241;(1140, 324, 19, 11, 2012);1;11;1140;Téléphonie;35;41;41
1246282;(1170, 324, 19, 11, 2012);1;11;1170;Téléphonie;35;34;34
1246323;(1200, 324, 19, 11, 2012);1;11;1200;Téléphonie;35;12;12
1246363;(1230, 324, 19, 11, 2012);1;11;1230;Téléphonie;35;19;19
1246402;(1260, 324, 19, 11, 2012);1;11;1260;Téléphonie;35;16;16
1246441;(1290, 324, 19, 11, 2012);1;11;1290;Téléphonie;35;12;12
1246480;(1320, 324, 19, 11, 2012);1;11;1320;Téléphonie;35;4;4
1246513;(1350, 324, 19, 11, 2012);1;11;1350;Téléphonie;35;5;5
1246544;(1380, 324, 19, 11, 2012);1;11;1380;Téléphonie;35;1;1
1246573;(1410, 324, 19, 11, 2012);1;11;1410;Téléphonie;35;0;0
1246602;(0, 325, 20, 11, 2012);2;11;0;Téléphonie;35;0;0
1246631;(30, 325, 20, 11, 2012);2;11;30;Téléphonie;35;0;0
1246660;(60, 325, 20, 11, 2012);2;11;60;Téléphonie;35;0;0
1246689;(90, 325, 20, 11, 2012);2;11;90;Téléphonie;35;0;0
1246718;(120, 325, 20, 11, 2012);2;11;120;Téléphonie;35;0;0
1246747;(150, 325, 20, 11, 2012);2;11;150;Téléphonie;35;0;0
1246776;(180, 325, 20, 11, 2012);2;11;180;Téléphonie;35;2;2
1246805;(210, 325, 20, 11, 2012);2;11;210;Téléphonie;35;0;0
1246834;(240, 325, 20, 11, 2012);2;11;240;Téléphonie;35;0;0
1246863;(270, 325, 20, 11, 2012);2;11;270;Téléphonie;35;1;1
1246893;(300, 325, 20, 11, 2012);2;11;300;Téléphonie;35;2;2
1246922;(330, 325, 20, 11, 2012);2;11;330;Téléphonie;35;0;0
1246953;(360, 325, 20, 11, 2012);2;11;360;Téléphonie;35;2;2
1246984;(390, 325, 20, 11, 2012);2;11;390;Téléphonie;35;2;2
1247018;(420, 325, 20, 11, 2012);2;11;420;Téléphonie;35;9;9
1247059;(450, 325, 20, 11, 2012);2;11;450;Téléphonie;35;22;23
1247103;(480, 325, 20, 11, 2012);2;11;480;Téléphonie;35;45;45
1247150;(510, 325, 20, 11, 2012);2;11;510;Téléphonie;35;79;79
1247201;(540, 325, 20, 11, 2012);2;11;540;Téléphonie;35;108;108
1247251;(570, 325, 20, 11, 2012);2;11;570;Téléphonie;35;122;124
1247300;(600, 325, 20, 11, 2012);2;11;600;Téléphonie;35;141;141
1247350;(630, 325, 20, 11, 2012);2;11;630;Téléphonie;35;129;132
1247400;(660, 325, 20, 11, 2012);2;11;660;Téléphonie;35;136;140
1247451;(690, 325, 20, 11, 2012);2;11;690;Téléphonie;35;123;125
1247501;(720, 325, 20, 11, 2012);2;11;720;Téléphonie;35;91;91
1247551;(750, 325, 20, 11, 2012);2;11;750;Téléphonie;35;76;76
1247601;(780, 325, 20, 11, 2012);2;11;780;Téléphonie;35;57;58
1247651;(810, 325, 20, 11, 2012);2;11;810;Téléphonie;35;78;79
1247701;(840, 325, 20, 11, 2012);2;11;840;Téléphonie;35;107;107
1247751;(870, 325, 20, 11, 2012);2;11;870;Téléphonie;35;118;118
1247801;(900, 325, 20, 11, 2012);2;11;900;Téléphonie;35;124;125
1247851;(960, 325, 20, 11, 2012);2;11;960;Téléphonie;35;83;84
1247901;(990, 325, 20, 11, 2012);2;11;990;Téléphonie;35;79;80
1247950;(1020, 325, 20, 11, 2012);2;11;1020;Téléphonie;35;65;65
1247995;(1050, 325, 20, 11, 2012);2;11;1050;Téléphonie;35;52;52
1248039;(1080, 325, 20, 11, 2012);2;11;1080;Téléphonie;35;54;54
1248081;(1110, 325, 20, 11, 2012);2;11;1110;Téléphonie;35;37;38
1248123;(1140, 325, 20, 11, 2012);2;11;1140;Téléphonie;35;35;35
1248163;(1170, 325, 20, 11, 2012);2;11;1170;Téléphonie;35;28;28
1248203;(1200, 325, 20, 11, 2012);2;11;1200;Téléphonie;35;15;15
1248243;(1230, 325, 20, 11, 2012);2;11;1230;Téléphonie;35;13;14
1248283;(1260, 325, 20, 11, 2012);2;11;1260;Téléphonie;35;6;7
1248322;(1290, 325, 20, 11, 2012);2;11;1290;Téléphonie;35;7;7
1248361;(1320, 325, 20, 11, 2012);2;11;1320;Téléphonie;35;3;3
1248397;(1350, 325, 20, 11, 2012);2;11;1350;Téléphonie;35;3;3
1248433;(1380, 325, 20, 11, 2012);2;11;1380;Téléphonie;35;4;4
1248465;(1410, 325, 20, 11, 2012);2;11;1410;Téléphonie;35;3;3
1248496;(0, 326, 21, 11, 2012);3;11;0;Téléphonie;35;1;1
1248527;(30, 326, 21, 11, 2012);3;11;30;Téléphonie;35;0;0
1248558;(60, 326, 21, 11, 2012);3;11;60;Téléphonie;35;0;0
1248589;(90, 326, 21, 11, 2012);3;11;90;Téléphonie;35;1;1
1248620;(120, 326, 21, 11, 2012);3;11;120;Téléphonie;35;1;1
1248651;(150, 326, 21, 11, 2012);3;11;150;Téléphonie;35;2;2
1248682;(180, 326, 21, 11, 2012);3;11;180;Téléphonie;35;0;0
1248713;(210, 326, 21, 11, 2012);3;11;210;Téléphonie;35;2;2
1248744;(240, 326, 21, 11, 2012);3;11;240;Téléphonie;35;2;2
1248775;(270, 326, 21, 11, 2012);3;11;270;Téléphonie;35;1;1
1248806;(300, 326, 21, 11, 2012);3;11;300;Téléphonie;35;2;2
1248837;(330, 326, 21, 11, 2012);3;11;330;Téléphonie;35;0;0
1248869;(360, 326, 21, 11, 2012);3;11;360;Téléphonie;35;3;3
1248900;(390, 326, 21, 11, 2012);3;11;390;Téléphonie;35;4;4
1248935;(420, 326, 21, 11, 2012);3;11;420;Téléphonie;35;13;13
1248977;(450, 326, 21, 11, 2012);3;11;450;Téléphonie;35;17;17
1249023;(480, 326, 21, 11, 2012);3;11;480;Téléphonie;35;46;47
1249070;(510, 326, 21, 11, 2012);3;11;510;Téléphonie;35;57;58
1249120;(540, 326, 21, 11, 2012);3;11;540;Téléphonie;35;118;120
1249170;(570, 326, 21, 11, 2012);3;11;570;Téléphonie;35;129;129
1249220;(600, 326, 21, 11, 2012);3;11;600;Téléphonie;35;150;150
1249271;(630, 326, 21, 11, 2012);3;11;630;Téléphonie;35;146;147
1249322;(660, 326, 21, 11, 2012);3;11;660;Téléphonie;35;124;124
1249372;(690, 326, 21, 11, 2012);3;11;690;Téléphonie;35;122;122
1249422;(720, 326, 21, 11, 2012);3;11;720;Téléphonie;35;77;78
1249473;(750, 326, 21, 11, 2012);3;11;750;Téléphonie;35;63;63
1249523;(780, 326, 21, 11, 2012);3;11;780;Téléphonie;35;102;104
1249573;(810, 326, 21, 11, 2012);3;11;810;Téléphonie;35;98;98
1249624;(840, 326, 21, 11, 2012);3;11;840;Téléphonie;35;98;100
1249674;(870, 326, 21, 11, 2012);3;11;870;Téléphonie;35;115;117
1249724;(900, 326, 21, 11, 2012);3;11;900;Téléphonie;35;97;99
1249773;(930, 326, 21, 11, 2012);3;11;930;Téléphonie;35;103;104
1249823;(960, 326, 21, 11, 2012);3;11;960;Téléphonie;35;77;78
1249873;(990, 326, 21, 11, 2012);3;11;990;Téléphonie;35;87;88
1249922;(1020, 326, 21, 11, 2012);3;11;1020;Téléphonie;35;63;63
1249968;(1050, 326, 21, 11, 2012);3;11;1050;Téléphonie;35;54;55
1250012;(1080, 326, 21, 11, 2012);3;11;1080;Téléphonie;35;44;44
1250054;(1110, 326, 21, 11, 2012);3;11;1110;Téléphonie;35;32;32
1250096;(1140, 326, 21, 11, 2012);3;11;1140;Téléphonie;35;29;29
1250137;(1170, 326, 21, 11, 2012);3;11;1170;Téléphonie;35;25;25
1250179;(1200, 326, 21, 11, 2012);3;11;1200;Téléphonie;35;20;21
1250219;(1230, 326, 21, 11, 2012);3;11;1230;Téléphonie;35;11;11
1250259;(1260, 326, 21, 11, 2012);3;11;1260;Téléphonie;35;9;9
1250298;(1290, 326, 21, 11, 2012);3;11;1290;Téléphonie;35;11;11
1250337;(1320, 326, 21, 11, 2012);3;11;1320;Téléphonie;35;7;7
1250373;(1350, 326, 21, 11, 2012);3;11;1350;Téléphonie;35;4;4
1250405;(1380, 326, 21, 11, 2012);3;11;1380;Téléphonie;35;4;4
1250435;(1410, 326, 21, 11, 2012);3;11;1410;Téléphonie;35;6;6
1250464;(0, 327, 22, 11, 2012);4;11;0;Téléphonie;35;0;0
1250493;(30, 327, 22, 11, 2012);4;11;30;Téléphonie;35;0;0
1250522;(60, 327, 22, 11, 2012);4;11;60;Téléphonie;35;1;1
1250551;(90, 327, 22, 11, 2012);4;11;90;Téléphonie;35;0;0
1250580;(120, 327, 22, 11, 2012);4;11;120;Téléphonie;35;0;0
1250609;(150, 327, 22, 11, 2012);4;11;150;Téléphonie;35;0;0
1250638;(180, 327, 22, 11, 2012);4;11;180;Téléphonie;35;0;0
1250667;(210, 327, 22, 11, 2012);4;11;210;Téléphonie;35;1;1
1250696;(240, 327, 22, 11, 2012);4;11;240;Téléphonie;35;0;0
1250725;(270, 327, 22, 11, 2012);4;11;270;Téléphonie;35;0;0
1250754;(300, 327, 22, 11, 2012);4;11;300;Téléphonie;35;4;4
1250783;(330, 327, 22, 11, 2012);4;11;330;Téléphonie;35;3;3
1250812;(360, 327, 22, 11, 2012);4;11;360;Téléphonie;35;1;1
1250843;(390, 327, 22, 11, 2012);4;11;390;Téléphonie;35;8;9
1250879;(420, 327, 22, 11, 2012);4;11;420;Téléphonie;35;11;11
1250923;(450, 327, 22, 11, 2012);4;11;450;Téléphonie;35;21;21
1250969;(480, 327, 22, 11, 2012);4;11;480;Téléphonie;35;47;47
1251018;(510, 327, 22, 11, 2012);4;11;510;Téléphonie;35;52;52
1251068;(540, 327, 22, 11, 2012);4;11;540;Téléphonie;35;114;115
1251118;(570, 327, 22, 11, 2012);4;11;570;Téléphonie;35;115;116
1251168;(600, 327, 22, 11, 2012);4;11;600;Téléphonie;35;116;116
1251218;(630, 327, 22, 11, 2012);4;11;630;Téléphonie;35;142;147
1251268;(660, 327, 22, 11, 2012);4;11;660;Téléphonie;35;126;126
1251318;(690, 327, 22, 11, 2012);4;11;690;Téléphonie;35;112;112
1251368;(720, 327, 22, 11, 2012);4;11;720;Téléphonie;35;81;83
1251418;(750, 327, 22, 11, 2012);4;11;750;Téléphonie;35;74;74
1251468;(780, 327, 22, 11, 2012);4;11;780;Téléphonie;35;60;60
1251518;(810, 327, 22, 11, 2012);4;11;810;Téléphonie;35;85;85
1251568;(840, 327, 22, 11, 2012);4;11;840;Téléphonie;35;115;115
1251618;(870, 327, 22, 11, 2012);4;11;870;Téléphonie;35;98;98
1251668;(900, 327, 22, 11, 2012);4;11;900;Téléphonie;35;114;114
1251717;(930, 327, 22, 11, 2012);4;11;930;Téléphonie;35;83;84
1251766;(960, 327, 22, 11, 2012);4;11;960;Téléphonie;35;74;74
1251814;(990, 327, 22, 11, 2012);4;11;990;Téléphonie;35;89;90
1251861;(1020, 327, 22, 11, 2012);4;11;1020;Téléphonie;35;70;71
1251906;(1050, 327, 22, 11, 2012);4;11;1050;Téléphonie;35;37;37
1251950;(1080, 327, 22, 11, 2012);4;11;1080;Téléphonie;35;35;36
1251994;(1110, 327, 22, 11, 2012);4;11;1110;Téléphonie;35;21;22
1252037;(1140, 327, 22, 11, 2012);4;11;1140;Téléphonie;35;27;28
1252079;(1170, 327, 22, 11, 2012);4;11;1170;Téléphonie;35;23;23
1252121;(1200, 327, 22, 11, 2012);4;11;1200;Téléphonie;35;18;18
1252163;(1230, 327, 22, 11, 2012);4;11;1230;Téléphonie;35;17;17
1252205;(1260, 327, 22, 11, 2012);4;11;1260;Téléphonie;35;8;10
1252248;(1290, 327, 22, 11, 2012);4;11;1290;Téléphonie;35;5;5
1252291;(1320, 327, 22, 11, 2012);4;11;1320;Téléphonie;35;4;4
1252327;(1350, 327, 22, 11, 2012);4;11;1350;Téléphonie;35;2;2
1252364;(1380, 327, 22, 11, 2012);4;11;1380;Téléphonie;35;4;4
1252399;(1410, 327, 22, 11, 2012);4;11;1410;Téléphonie;35;1;1
1252434;(0, 328, 23, 11, 2012);5;11;0;Téléphonie;35;0;0
1252470;(30, 328, 23, 11, 2012);5;11;30;Téléphonie;35;2;2
1252506;(60, 328, 23, 11, 2012);5;11;60;Téléphonie;35;2;2
1252541;(90, 328, 23, 11, 2012);5;11;90;Téléphonie;35;1;1
1252576;(120, 328, 23, 11, 2012);5;11;120;Téléphonie;35;0;0
1252611;(150, 328, 23, 11, 2012);5;11;150;Téléphonie;35;1;1
1252646;(180, 328, 23, 11, 2012);5;11;180;Téléphonie;35;1;1
1252681;(210, 328, 23, 11, 2012);5;11;210;Téléphonie;35;0;0
1252716;(240, 328, 23, 11, 2012);5;11;240;Téléphonie;35;2;2
1252751;(270, 328, 23, 11, 2012);5;11;270;Téléphonie;35;3;3
1252786;(300, 328, 23, 11, 2012);5;11;300;Téléphonie;35;2;2
1252821;(330, 328, 23, 11, 2012);5;11;330;Téléphonie;35;7;7
1252861;(360, 328, 23, 11, 2012);5;11;360;Téléphonie;35;3;3
1252903;(390, 328, 23, 11, 2012);5;11;390;Téléphonie;35;2;2
1252942;(420, 328, 23, 11, 2012);5;11;420;Téléphonie;35;8;9
1252988;(450, 328, 23, 11, 2012);5;11;450;Téléphonie;35;12;12
1253036;(480, 328, 23, 11, 2012);5;11;480;Téléphonie;35;42;42
1253085;(510, 328, 23, 11, 2012);5;11;510;Téléphonie;35;61;61
1253134;(540, 328, 23, 11, 2012);5;11;540;Téléphonie;35;90;90
1253182;(570, 328, 23, 11, 2012);5;11;570;Téléphonie;35;125;127
1253230;(600, 328, 23, 11, 2012);5;11;600;Téléphonie;35;136;136
1253278;(630, 328, 23, 11, 2012);5;11;630;Téléphonie;35;128;130
1253326;(660, 328, 23, 11, 2012);5;11;660;Téléphonie;35;122;123
1253375;(690, 328, 23, 11, 2012);5;11;690;Téléphonie;35;104;107
1253423;(720, 328, 23, 11, 2012);5;11;720;Téléphonie;35;82;83
1253471;(750, 328, 23, 11, 2012);5;11;750;Téléphonie;35;90;91
1253519;(780, 328, 23, 11, 2012);5;11;780;Téléphonie;35;50;50
1253567;(810, 328, 23, 11, 2012);5;11;810;Téléphonie;35;65;66
1253616;(840, 328, 23, 11, 2012);5;11;840;Téléphonie;35;98;99
1253665;(870, 328, 23, 11, 2012);5;11;870;Téléphonie;35;102;104
1253714;(900, 328, 23, 11, 2012);5;11;900;Téléphonie;35;102;102
1253762;(930, 328, 23, 11, 2012);5;11;930;Téléphonie;35;101;103
1253810;(960, 328, 23, 11, 2012);5;11;960;Téléphonie;35;88;89
1253856;(990, 328, 23, 11, 2012);5;11;990;Téléphonie;35;83;83
1253901;(1020, 328, 23, 11, 2012);5;11;1020;Téléphonie;35;63;63
1253945;(1050, 328, 23, 11, 2012);5;11;1050;Téléphonie;35;50;52
1253988;(1080, 328, 23, 11, 2012);5;11;1080;Téléphonie;35;37;38
1254031;(1110, 328, 23, 11, 2012);5;11;1110;Téléphonie;35;34;34
1254074;(1140, 328, 23, 11, 2012);5;11;1140;Téléphonie;35;32;32
1254116;(1170, 328, 23, 11, 2012);5;11;1170;Téléphonie;35;15;15
1254157;(1200, 328, 23, 11, 2012);5;11;1200;Téléphonie;35;13;13
1254197;(1230, 328, 23, 11, 2012);5;11;1230;Téléphonie;35;13;13
1254237;(1260, 328, 23, 11, 2012);5;11;1260;Téléphonie;35;6;6
1254277;(1290, 328, 23, 11, 2012);5;11;1290;Téléphonie;35;5;5
1254317;(1320, 328, 23, 11, 2012);5;11;1320;Téléphonie;35;5;5
1254350;(1350, 328, 23, 11, 2012);5;11;1350;Téléphonie;35;6;6
1254383;(1380, 328, 23, 11, 2012);5;11;1380;Téléphonie;35;6;6
1254416;(1410, 328, 23, 11, 2012);5;11;1410;Téléphonie;35;2;2
1254446;(0, 332, 27, 11, 2012);2;11;0;Téléphonie;35;3;3
1254477;(30, 332, 27, 11, 2012);2;11;30;Téléphonie;35;1;1
1254508;(60, 332, 27, 11, 2012);2;11;60;Téléphonie;35;3;3
1254539;(90, 332, 27, 11, 2012);2;11;90;Téléphonie;35;1;1
1254570;(120, 332, 27, 11, 2012);2;11;120;Téléphonie;35;0;0
1254601;(150, 332, 27, 11, 2012);2;11;150;Téléphonie;35;0;0
1254632;(180, 332, 27, 11, 2012);2;11;180;Téléphonie;35;1;1
1254663;(210, 332, 27, 11, 2012);2;11;210;Téléphonie;35;2;2
1254694;(240, 332, 27, 11, 2012);2;11;240;Téléphonie;35;1;1
1254725;(270, 332, 27, 11, 2012);2;11;270;Téléphonie;35;0;0
1254756;(300, 332, 27, 11, 2012);2;11;300;Téléphonie;35;2;2
1254787;(330, 332, 27, 11, 2012);2;11;330;Téléphonie;35;0;0
1254822;(360, 332, 27, 11, 2012);2;11;360;Téléphonie;35;0;0
1254857;(390, 332, 27, 11, 2012);2;11;390;Téléphonie;35;4;4
1254894;(420, 332, 27, 11, 2012);2;11;420;Téléphonie;35;14;15
1254937;(450, 332, 27, 11, 2012);2;11;450;Téléphonie;35;14;14
1254982;(480, 332, 27, 11, 2012);2;11;480;Téléphonie;35;50;50
1255030;(510, 332, 27, 11, 2012);2;11;510;Téléphonie;35;68;68
1255079;(540, 332, 27, 11, 2012);2;11;540;Téléphonie;35;108;110
1255129;(570, 332, 27, 11, 2012);2;11;570;Téléphonie;35;109;111
1255179;(600, 332, 27, 11, 2012);2;11;600;Téléphonie;35;144;147
1255229;(630, 332, 27, 11, 2012);2;11;630;Téléphonie;35;115;117
1255279;(660, 332, 27, 11, 2012);2;11;660;Téléphonie;35;138;140
1255329;(690, 332, 27, 11, 2012);2;11;690;Téléphonie;35;122;125
1255379;(720, 332, 27, 11, 2012);2;11;720;Téléphonie;35;83;84
1255429;(750, 332, 27, 11, 2012);2;11;750;Téléphonie;35;67;68
1255479;(780, 332, 27, 11, 2012);2;11;780;Téléphonie;35;67;69
1255529;(810, 332, 27, 11, 2012);2;11;810;Téléphonie;35;80;80
1255579;(840, 332, 27, 11, 2012);2;11;840;Téléphonie;35;108;108
1255629;(870, 332, 27, 11, 2012);2;11;870;Téléphonie;35;97;100
1255679;(900, 332, 27, 11, 2012);2;11;900;Téléphonie;35;103;103
1255729;(930, 332, 27, 11, 2012);2;11;930;Téléphonie;35;100;101
1255777;(960, 332, 27, 11, 2012);2;11;960;Téléphonie;35;94;95
1255825;(990, 332, 27, 11, 2012);2;11;990;Téléphonie;35;75;76
1255872;(1020, 332, 27, 11, 2012);2;11;1020;Téléphonie;35;81;82
1255917;(1050, 332, 27, 11, 2012);2;11;1050;Téléphonie;35;50;50
1255959;(1080, 332, 27, 11, 2012);2;11;1080;Téléphonie;35;55;55
1255995;(1110, 332, 27, 11, 2012);2;11;1110;Téléphonie;35;42;42
1256031;(1140, 332, 27, 11, 2012);2;11;1140;Téléphonie;35;25;27
1256066;(1170, 332, 27, 11, 2012);2;11;1170;Téléphonie;35;25;25
1256100;(1200, 332, 27, 11, 2012);2;11;1200;Téléphonie;35;14;15
1256134;(1230, 332, 27, 11, 2012);2;11;1230;Téléphonie;35;12;12
1256168;(1260, 332, 27, 11, 2012);2;11;1260;Téléphonie;35;13;13
1256201;(1290, 332, 27, 11, 2012);2;11;1290;Téléphonie;35;10;10
1256234;(1320, 332, 27, 11, 2012);2;11;1320;Téléphonie;35;7;7
1256266;(1350, 332, 27, 11, 2012);2;11;1350;Téléphonie;35;8;8
1256297;(1380, 332, 27, 11, 2012);2;11;1380;Téléphonie;35;8;8
1256325;(1410, 332, 27, 11, 2012);2;11;1410;Téléphonie;35;2;2
1256353;(0, 333, 28, 11, 2012);3;11;0;Téléphonie;35;1;1
1256381;(30, 333, 28, 11, 2012);3;11;30;Téléphonie;35;1;1
1256409;(60, 333, 28, 11, 2012);3;11;60;Téléphonie;35;1;1
1256437;(90, 333, 28, 11, 2012);3;11;90;Téléphonie;35;1;1
1256465;(120, 333, 28, 11, 2012);3;11;120;Téléphonie;35;0;0
1256493;(150, 333, 28, 11, 2012);3;11;150;Téléphonie;35;1;1
1256521;(180, 333, 28, 11, 2012);3;11;180;Téléphonie;35;2;2
1256549;(210, 333, 28, 11, 2012);3;11;210;Téléphonie;35;1;1
1256577;(240, 333, 28, 11, 2012);3;11;240;Téléphonie;35;2;2
1256605;(270, 333, 28, 11, 2012);3;11;270;Téléphonie;35;1;1
1256633;(300, 333, 28, 11, 2012);3;11;300;Téléphonie;35;2;2
1256661;(330, 333, 28, 11, 2012);3;11;330;Téléphonie;35;0;0
1256689;(360, 333, 28, 11, 2012);3;11;360;Téléphonie;35;2;2
1256720;(390, 333, 28, 11, 2012);3;11;390;Téléphonie;35;7;7
1256754;(420, 333, 28, 11, 2012);3;11;420;Téléphonie;35;9;9
1256795;(450, 333, 28, 11, 2012);3;11;450;Téléphonie;35;25;25
1256839;(480, 333, 28, 11, 2012);3;11;480;Téléphonie;35;47;47
1256885;(510, 333, 28, 11, 2012);3;11;510;Téléphonie;35;68;68
1256934;(540, 333, 28, 11, 2012);3;11;540;Téléphonie;35;92;92
1256983;(570, 333, 28, 11, 2012);3;11;570;Téléphonie;35;100;101
1257032;(600, 333, 28, 11, 2012);3;11;600;Téléphonie;35;120;122
1257081;(630, 333, 28, 11, 2012);3;11;630;Téléphonie;35;119;120
1257130;(660, 333, 28, 11, 2012);3;11;660;Téléphonie;35;114;114
1257179;(690, 333, 28, 11, 2012);3;11;690;Téléphonie;35;97;97
1257228;(720, 333, 28, 11, 2012);3;11;720;Téléphonie;35;84;85
1257277;(750, 333, 28, 11, 2012);3;11;750;Téléphonie;35;63;63
1257326;(780, 333, 28, 11, 2012);3;11;780;Téléphonie;35;79;80
1257375;(810, 333, 28, 11, 2012);3;11;810;Téléphonie;35;72;72
1257424;(840, 333, 28, 11, 2012);3;11;840;Téléphonie;35;92;93
1257473;(870, 333, 28, 11, 2012);3;11;870;Téléphonie;35;84;85
1257522;(900, 333, 28, 11, 2012);3;11;900;Téléphonie;35;91;92
1257571;(930, 333, 28, 11, 2012);3;11;930;Téléphonie;35;76;76
1257620;(960, 333, 28, 11, 2012);3;11;960;Téléphonie;35;89;89
1257667;(990, 333, 28, 11, 2012);3;11;990;Téléphonie;35;76;77
1257714;(1020, 333, 28, 11, 2012);3;11;1020;Téléphonie;35;58;59
1257759;(1050, 333, 28, 11, 2012);3;11;1050;Téléphonie;35;34;34
1257804;(1080, 333, 28, 11, 2012);3;11;1080;Téléphonie;35;36;36
1257847;(1110, 333, 28, 11, 2012);3;11;1110;Téléphonie;35;39;40
1257890;(1140, 333, 28, 11, 2012);3;11;1140;Téléphonie;35;39;39
1257932;(1170, 333, 28, 11, 2012);3;11;1170;Téléphonie;35;22;26
1257974;(1200, 333, 28, 11, 2012);3;11;1200;Téléphonie;35;12;12
1258015;(1230, 333, 28, 11, 2012);3;11;1230;Téléphonie;35;15;15
1258056;(1260, 333, 28, 11, 2012);3;11;1260;Téléphonie;35;13;13
1258097;(1290, 333, 28, 11, 2012);3;11;1290;Téléphonie;35;10;10
1258138;(1320, 333, 28, 11, 2012);3;11;1320;Téléphonie;35;5;5
1258171;(1350, 333, 28, 11, 2012);3;11;1350;Téléphonie;35;4;4
1258204;(1380, 333, 28, 11, 2012);3;11;1380;Téléphonie;35;2;2
1258235;(1410, 333, 28, 11, 2012);3;11;1410;Téléphonie;35;2;2
1258264;(0, 334, 29, 11, 2012);4;11;0;Téléphonie;35;2;2
1258293;(30, 334, 29, 11, 2012);4;11;30;Téléphonie;35;0;0
1258322;(60, 334, 29, 11, 2012);4;11;60;Téléphonie;35;0;0
1258351;(90, 334, 29, 11, 2012);4;11;90;Téléphonie;35;2;2
1258380;(120, 334, 29, 11, 2012);4;11;120;Téléphonie;35;0;0
1258409;(150, 334, 29, 11, 2012);4;11;150;Téléphonie;35;0;0
1258438;(180, 334, 29, 11, 2012);4;11;180;Téléphonie;35;0;0
1258467;(210, 334, 29, 11, 2012);4;11;210;Téléphonie;35;1;1
1258496;(240, 334, 29, 11, 2012);4;11;240;Téléphonie;35;0;0
1258525;(270, 334, 29, 11, 2012);4;11;270;Téléphonie;35;0;0
